Title,Sentiment,URL
Richard Wood (American football),0.813,https://en.wikipedia.org/wiki/Richard%20Wood%20%28American%20football%29
Merriman Colbert Harris,0.813,https://en.wikipedia.org/wiki/Merriman%20Colbert%20Harris
Sher-e-Bangla National Cricket Stadium,0.813,https://en.wikipedia.org/wiki/Sher-e-Bangla%20National%20Cricket%20Stadium
Pi Kappa Lambda,0.812,https://en.wikipedia.org/wiki/Pi%20Kappa%20Lambda
The Committee,0.812,https://en.wikipedia.org/wiki/The%20Committee
University of North Carolina School of Law,0.812,https://en.wikipedia.org/wiki/University%20of%20North%20Carolina%20School%20of%20Law
Brenda Kahn,0.812,https://en.wikipedia.org/wiki/Brenda%20Kahn
Luotian County,0.812,https://en.wikipedia.org/wiki/Luotian%20County
PVT (band),0.812,https://en.wikipedia.org/wiki/PVT%20%28band%29
Joe Ruttman,0.812,https://en.wikipedia.org/wiki/Joe%20Ruttman
Penzance A.F.C.,0.812,https://en.wikipedia.org/wiki/Penzance%20A.F.C.
Allan G. Brodie,0.811,https://en.wikipedia.org/wiki/Allan%20G.%20Brodie
Django (album),0.811,https://en.wikipedia.org/wiki/Django%20%28album%29
Homero Aridjis,0.811,https://en.wikipedia.org/wiki/Homero%20Aridjis
Linda Goodman,0.81,https://en.wikipedia.org/wiki/Linda%20Goodman
Anabelle Langlois,0.81,https://en.wikipedia.org/wiki/Anabelle%20Langlois
Blandwood Mansion and Gardens,0.81,https://en.wikipedia.org/wiki/Blandwood%20Mansion%20and%20Gardens
Reason (The Fray EP),0.81,https://en.wikipedia.org/wiki/Reason%20%28The%20Fray%20EP%29
Grupo Límite,0.809,https://en.wikipedia.org/wiki/Grupo%20L%C3%ADmite
Maya Bouskilla,0.809,https://en.wikipedia.org/wiki/Maya%20Bouskilla
Boulevard Maloney,0.809,https://en.wikipedia.org/wiki/Boulevard%20Maloney
Hjálpum þeim,0.809,https://en.wikipedia.org/wiki/Hj%C3%A1lpum%20%C3%BEeim
Opus One Winery,0.809,https://en.wikipedia.org/wiki/Opus%20One%20Winery
"Bath, New Brunswick",0.808,https://en.wikipedia.org/wiki/Bath%2C%20New%20Brunswick
Lower Nimpkish Provincial Park,0.808,https://en.wikipedia.org/wiki/Lower%20Nimpkish%20Provincial%20Park
Multi-level governance,0.808,https://en.wikipedia.org/wiki/Multi-level%20governance
Dublin Clontarf,0.808,https://en.wikipedia.org/wiki/Dublin%20Clontarf
Chief marshal of the branch,0.808,https://en.wikipedia.org/wiki/Chief%20marshal%20of%20the%20branch
Swimming at the 2006 Commonwealth Games – Women's 50 metre EAD freestyle,0.808,https://en.wikipedia.org/wiki/Swimming%20at%20the%202006%20Commonwealth%20Games%20%E2%80%93%20Women%27s%2050%20metre%20EAD%20freestyle
Yumie Funayama,0.807,https://en.wikipedia.org/wiki/Yumie%20Funayama
Benoit Mandelbrot,0.807,https://en.wikipedia.org/wiki/Benoit%20Mandelbrot
Mzwakhe Mbuli,0.807,https://en.wikipedia.org/wiki/Mzwakhe%20Mbuli
Angela Kinsey,0.807,https://en.wikipedia.org/wiki/Angela%20Kinsey
The Mall at Millenia,0.807,https://en.wikipedia.org/wiki/The%20Mall%20at%20Millenia
"Azora, the Daughter of Montezuma",0.807,https://en.wikipedia.org/wiki/Azora%2C%20the%20Daughter%20of%20Montezuma
Carterton F.C.,0.807,https://en.wikipedia.org/wiki/Carterton%20F.C.
2000 Indy Racing League,0.806,https://en.wikipedia.org/wiki/2000%20Indy%20Racing%20League
Montividiu,0.806,https://en.wikipedia.org/wiki/Montividiu
Fleet review,0.806,https://en.wikipedia.org/wiki/Fleet%20review
If There Is Something,0.806,https://en.wikipedia.org/wiki/If%20There%20Is%20Something
Intrapixel and Interpixel processing,0.806,https://en.wikipedia.org/wiki/Intrapixel%20and%20Interpixel%20processing
Ryan Molloy,0.806,https://en.wikipedia.org/wiki/Ryan%20Molloy
Derick Hougaard,0.805,https://en.wikipedia.org/wiki/Derick%20Hougaard
Japan Academy Prize (academics),0.805,https://en.wikipedia.org/wiki/Japan%20Academy%20Prize%20%28academics%29
Ike no Taiga,0.805,https://en.wikipedia.org/wiki/Ike%20no%20Taiga
Cathedral of Chihuahua,0.805,https://en.wikipedia.org/wiki/Cathedral%20of%20Chihuahua
Betty Blythe,0.805,https://en.wikipedia.org/wiki/Betty%20Blythe
John Smedley (brand),0.805,https://en.wikipedia.org/wiki/John%20Smedley%20%28brand%29
Granville Redmond,0.804,https://en.wikipedia.org/wiki/Granville%20Redmond
Bouzaréah,0.804,https://en.wikipedia.org/wiki/Bouzar%C3%A9ah
Grant Holt,0.804,https://en.wikipedia.org/wiki/Grant%20Holt
Francis Robbins Upton,0.804,https://en.wikipedia.org/wiki/Francis%20Robbins%20Upton
Kate Reynolds,0.804,https://en.wikipedia.org/wiki/Kate%20Reynolds
National Schools Sevens,0.804,https://en.wikipedia.org/wiki/National%20Schools%20Sevens
Michael Lewis (wide receiver),0.804,https://en.wikipedia.org/wiki/Michael%20Lewis%20%28wide%20receiver%29
Elspet Gray,0.804,https://en.wikipedia.org/wiki/Elspet%20Gray
Mansur Kamaletdinov,0.803,https://en.wikipedia.org/wiki/Mansur%20Kamaletdinov
Beatmasters,0.803,https://en.wikipedia.org/wiki/Beatmasters
Ayumi Ogasawara,0.803,https://en.wikipedia.org/wiki/Ayumi%20Ogasawara
Codorníu Winery,0.803,https://en.wikipedia.org/wiki/Codorn%C3%ADu%20Winery
"Robert Clifford, 1st Baron Clifford",0.803,https://en.wikipedia.org/wiki/Robert%20Clifford%2C%201st%20Baron%20Clifford
"Javed Iqbal (judge, born 1924)",0.803,https://en.wikipedia.org/wiki/Javed%20Iqbal%20%28judge%2C%20born%201924%29
Magic Man,0.803,https://en.wikipedia.org/wiki/Magic%20Man
Rosa 'Mister Lincoln',0.803,https://en.wikipedia.org/wiki/Rosa%20%27Mister%20Lincoln%27
Douangdeuane Bounyavong,0.803,https://en.wikipedia.org/wiki/Douangdeuane%20Bounyavong
George Edwardes,0.803,https://en.wikipedia.org/wiki/George%20Edwardes
Ilha Grande National Park,0.803,https://en.wikipedia.org/wiki/Ilha%20Grande%20National%20Park
Seiji Kameda,0.803,https://en.wikipedia.org/wiki/Seiji%20Kameda
Greensborough College,0.803,https://en.wikipedia.org/wiki/Greensborough%20College
"ICDDR,B",0.803,https://en.wikipedia.org/wiki/ICDDR%2CB
Patricia Piccinini,0.802,https://en.wikipedia.org/wiki/Patricia%20Piccinini
California Pacific International Exposition,0.802,https://en.wikipedia.org/wiki/California%20Pacific%20International%20Exposition
Colette Trudeau,0.802,https://en.wikipedia.org/wiki/Colette%20Trudeau
Damian Monkhorst,0.802,https://en.wikipedia.org/wiki/Damian%20Monkhorst
Luke Joyce,0.801,https://en.wikipedia.org/wiki/Luke%20Joyce
Stadio Vanni Sanna,0.801,https://en.wikipedia.org/wiki/Stadio%20Vanni%20Sanna
Gideon Shryock,0.801,https://en.wikipedia.org/wiki/Gideon%20Shryock
John Foster (baseball),0.801,https://en.wikipedia.org/wiki/John%20Foster%20%28baseball%29
Hye-rim Park,0.801,https://en.wikipedia.org/wiki/Hye-rim%20Park
Kurt Edward Fishback,0.801,https://en.wikipedia.org/wiki/Kurt%20Edward%20Fishback
2001 AFL draft,0.801,https://en.wikipedia.org/wiki/2001%20AFL%20draft
Ingeberg,0.801,https://en.wikipedia.org/wiki/Ingeberg
Cathy Overton-Clapham,0.801,https://en.wikipedia.org/wiki/Cathy%20Overton-Clapham
Kevin Kuske,0.801,https://en.wikipedia.org/wiki/Kevin%20Kuske
Wannanup,0.801,https://en.wikipedia.org/wiki/Wannanup
Ellistown GFC,0.801,https://en.wikipedia.org/wiki/Ellistown%20GFC
Roger K. Furse,0.8,https://en.wikipedia.org/wiki/Roger%20K.%20Furse
Rivermont Collegiate,0.8,https://en.wikipedia.org/wiki/Rivermont%20Collegiate
"The Tabernacle, Machynlleth",0.8,https://en.wikipedia.org/wiki/The%20Tabernacle%2C%20Machynlleth
Michele Jaffe,0.8,https://en.wikipedia.org/wiki/Michele%20Jaffe
Rafael Sorkin,0.8,https://en.wikipedia.org/wiki/Rafael%20Sorkin
Sociedad Argentina de Autores y Compositores de Música,0.8,https://en.wikipedia.org/wiki/Sociedad%20Argentina%20de%20Autores%20y%20Compositores%20de%20M%C3%BAsica
Léonard Legault,0.8,https://en.wikipedia.org/wiki/L%C3%A9onard%20Legault
Ulverston Victoria High School,0.8,https://en.wikipedia.org/wiki/Ulverston%20Victoria%20High%20School
Michelle Sweeney,0.8,https://en.wikipedia.org/wiki/Michelle%20Sweeney
Varzy,0.8,https://en.wikipedia.org/wiki/Varzy
Caspar Berry,0.799,https://en.wikipedia.org/wiki/Caspar%20Berry
Les Dudek (album),0.799,https://en.wikipedia.org/wiki/Les%20Dudek%20%28album%29
Benedikt,0.799,https://en.wikipedia.org/wiki/Benedikt
Milenko Stefanović,0.799,https://en.wikipedia.org/wiki/Milenko%20Stefanovi%C4%87
Silver Springs State Park,0.799,https://en.wikipedia.org/wiki/Silver%20Springs%20State%20Park
Sakura Square,0.799,https://en.wikipedia.org/wiki/Sakura%20Square
Linas and Simona,0.799,https://en.wikipedia.org/wiki/Linas%20and%20Simona
Bvumba Mountains,0.799,https://en.wikipedia.org/wiki/Bvumba%20Mountains
Mark Mouland,0.799,https://en.wikipedia.org/wiki/Mark%20Mouland
Adam Commens,0.799,https://en.wikipedia.org/wiki/Adam%20Commens
Amos (band),0.798,https://en.wikipedia.org/wiki/Amos%20%28band%29
James Bradbury,0.798,https://en.wikipedia.org/wiki/James%20Bradbury
Bobby Kingsbury,0.798,https://en.wikipedia.org/wiki/Bobby%20Kingsbury
Lara Carroll,0.798,https://en.wikipedia.org/wiki/Lara%20Carroll
Patricia Keating,0.798,https://en.wikipedia.org/wiki/Patricia%20Keating
Currier Museum of Art,0.798,https://en.wikipedia.org/wiki/Currier%20Museum%20of%20Art
Duygu Ulusoy,0.798,https://en.wikipedia.org/wiki/Duygu%20Ulusoy
Yehoshua Leib Diskin,0.798,https://en.wikipedia.org/wiki/Yehoshua%20Leib%20Diskin
Ji Jin-hee,0.798,https://en.wikipedia.org/wiki/Ji%20Jin-hee
The Book of Ebenezer Le Page,0.798,https://en.wikipedia.org/wiki/The%20Book%20of%20Ebenezer%20Le%20Page
Marc Bullen,0.798,https://en.wikipedia.org/wiki/Marc%20Bullen
Millennium Park (Grand Rapids),0.798,https://en.wikipedia.org/wiki/Millennium%20Park%20%28Grand%20Rapids%29
Brian Myrow,0.797,https://en.wikipedia.org/wiki/Brian%20Myrow
Delaware Oaks,0.797,https://en.wikipedia.org/wiki/Delaware%20Oaks
Paul Laus,0.797,https://en.wikipedia.org/wiki/Paul%20Laus
Andrea Bonomi (philosopher),0.797,https://en.wikipedia.org/wiki/Andrea%20Bonomi%20%28philosopher%29
Jim Love (cricketer),0.797,https://en.wikipedia.org/wiki/Jim%20Love%20%28cricketer%29
Martin Onslow Forster,0.797,https://en.wikipedia.org/wiki/Martin%20Onslow%20Forster
91:an,0.797,https://en.wikipedia.org/wiki/91%3Aan
A Stranger Is Watching (film),0.796,https://en.wikipedia.org/wiki/A%20Stranger%20Is%20Watching%20%28film%29
Hey Now Hey (The Other Side of the Sky),0.796,https://en.wikipedia.org/wiki/Hey%20Now%20Hey%20%28The%20Other%20Side%20of%20the%20Sky%29
Bessingham,0.796,https://en.wikipedia.org/wiki/Bessingham
Edwin Henderson,0.796,https://en.wikipedia.org/wiki/Edwin%20Henderson
Francesco Rosi,0.796,https://en.wikipedia.org/wiki/Francesco%20Rosi
Thomas Keller (card game player),0.796,https://en.wikipedia.org/wiki/Thomas%20Keller%20%28card%20game%20player%29
Compton Dando,0.795,https://en.wikipedia.org/wiki/Compton%20Dando
William Creswell,0.795,https://en.wikipedia.org/wiki/William%20Creswell
St. Elsewhere (album),0.795,https://en.wikipedia.org/wiki/St.%20Elsewhere%20%28album%29
Marzagão,0.795,https://en.wikipedia.org/wiki/Marzag%C3%A3o
Thomas Robinson Stadium,0.795,https://en.wikipedia.org/wiki/Thomas%20Robinson%20Stadium
Osijek Airport,0.794,https://en.wikipedia.org/wiki/Osijek%20Airport
Pastel (manga),0.794,https://en.wikipedia.org/wiki/Pastel%20%28manga%29
Bahawal Stadium,0.794,https://en.wikipedia.org/wiki/Bahawal%20Stadium
Brigade (album),0.794,https://en.wikipedia.org/wiki/Brigade%20%28album%29
Beaumettes,0.794,https://en.wikipedia.org/wiki/Beaumettes
Simon Jones (musician),0.794,https://en.wikipedia.org/wiki/Simon%20Jones%20%28musician%29
Heather Moyse,0.794,https://en.wikipedia.org/wiki/Heather%20Moyse
Convex geometry,0.794,https://en.wikipedia.org/wiki/Convex%20geometry
Unterföhring,0.794,https://en.wikipedia.org/wiki/Unterf%C3%B6hring
Kurdish Christians,0.793,https://en.wikipedia.org/wiki/Kurdish%20Christians
Garrow,0.793,https://en.wikipedia.org/wiki/Garrow
Thomas Bond (American physician),0.793,https://en.wikipedia.org/wiki/Thomas%20Bond%20%28American%20physician%29
Mike Williams (baseball),0.793,https://en.wikipedia.org/wiki/Mike%20Williams%20%28baseball%29
History of mentalities,0.793,https://en.wikipedia.org/wiki/History%20of%20mentalities
Surinder Khanna,0.793,https://en.wikipedia.org/wiki/Surinder%20Khanna
Roy Virgin,0.793,https://en.wikipedia.org/wiki/Roy%20Virgin
"Saint-Isidore, New Brunswick",0.793,https://en.wikipedia.org/wiki/Saint-Isidore%2C%20New%20Brunswick
Antonio Agliardi,0.792,https://en.wikipedia.org/wiki/Antonio%20Agliardi
Leh Keen,0.792,https://en.wikipedia.org/wiki/Leh%20Keen
Gladys Rodríguez,0.792,https://en.wikipedia.org/wiki/Gladys%20Rodr%C3%ADguez
Sultan of Johor,0.792,https://en.wikipedia.org/wiki/Sultan%20of%20Johor
Widdecombe,0.792,https://en.wikipedia.org/wiki/Widdecombe
Love and Rockets (album),0.792,https://en.wikipedia.org/wiki/Love%20and%20Rockets%20%28album%29
Lulwa Al Awadhi,0.792,https://en.wikipedia.org/wiki/Lulwa%20Al%20Awadhi
Dan Immerfall,0.792,https://en.wikipedia.org/wiki/Dan%20Immerfall
Robert Katzmann,0.791,https://en.wikipedia.org/wiki/Robert%20Katzmann
Chandni (film),0.791,https://en.wikipedia.org/wiki/Chandni%20%28film%29
Jeffrey Robinson,0.791,https://en.wikipedia.org/wiki/Jeffrey%20Robinson
Akhter Husain,0.791,https://en.wikipedia.org/wiki/Akhter%20Husain
Dayron Robles,0.791,https://en.wikipedia.org/wiki/Dayron%20Robles
Ernest Stephen Lumsden,0.791,https://en.wikipedia.org/wiki/Ernest%20Stephen%20Lumsden
Gilbert E. Patterson,0.791,https://en.wikipedia.org/wiki/Gilbert%20E.%20Patterson
William Frankfather,0.791,https://en.wikipedia.org/wiki/William%20Frankfather
Aparajeyo Bangla,0.791,https://en.wikipedia.org/wiki/Aparajeyo%20Bangla
Crescenta Valley High School,0.791,https://en.wikipedia.org/wiki/Crescenta%20Valley%20High%20School
Ernst Hoffmann (conductor),0.79,https://en.wikipedia.org/wiki/Ernst%20Hoffmann%20%28conductor%29
James Adair (serjeant-at-law),0.79,https://en.wikipedia.org/wiki/James%20Adair%20%28serjeant-at-law%29
Joseph M. Harper,0.79,https://en.wikipedia.org/wiki/Joseph%20M.%20Harper
Gjergj Fishta,0.79,https://en.wikipedia.org/wiki/Gjergj%20Fishta
Dino Merlin,0.789,https://en.wikipedia.org/wiki/Dino%20Merlin
Kopanaki,0.789,https://en.wikipedia.org/wiki/Kopanaki
"Belmonte, Portugal",0.789,https://en.wikipedia.org/wiki/Belmonte%2C%20Portugal
List of Chelsea F.C. managers,0.789,https://en.wikipedia.org/wiki/List%20of%20Chelsea%20F.C.%20managers
Tall Ships Youth Trust,0.789,https://en.wikipedia.org/wiki/Tall%20Ships%20Youth%20Trust
1970–71 FIS Alpine Ski World Cup,0.789,https://en.wikipedia.org/wiki/1970%E2%80%9371%20FIS%20Alpine%20Ski%20World%20Cup
Christopher Cerf (producer),0.789,https://en.wikipedia.org/wiki/Christopher%20Cerf%20%28producer%29
Emanuel Parzen,0.789,https://en.wikipedia.org/wiki/Emanuel%20Parzen
Bakersfield College,0.788,https://en.wikipedia.org/wiki/Bakersfield%20College
Lydia Becker,0.788,https://en.wikipedia.org/wiki/Lydia%20Becker
Epauvillers,0.788,https://en.wikipedia.org/wiki/Epauvillers
Magic Juan (musician),0.788,https://en.wikipedia.org/wiki/Magic%20Juan%20%28musician%29
Ester Hernandez,0.788,https://en.wikipedia.org/wiki/Ester%20Hernandez
Helen Denman,0.788,https://en.wikipedia.org/wiki/Helen%20Denman
Mel Hutchins,0.787,https://en.wikipedia.org/wiki/Mel%20Hutchins
Maurice Deebank,0.787,https://en.wikipedia.org/wiki/Maurice%20Deebank
Avi Ezri,0.787,https://en.wikipedia.org/wiki/Avi%20Ezri
Arcos de Valdevez,0.787,https://en.wikipedia.org/wiki/Arcos%20de%20Valdevez
Child Bride: The Untold Story of Priscilla Beaulieu Presley,0.787,https://en.wikipedia.org/wiki/Child%20Bride%3A%20The%20Untold%20Story%20of%20Priscilla%20Beaulieu%20Presley
David Elleray,0.787,https://en.wikipedia.org/wiki/David%20Elleray
Yoram Gross,0.787,https://en.wikipedia.org/wiki/Yoram%20Gross
Brent Price,0.787,https://en.wikipedia.org/wiki/Brent%20Price
Bear River Migratory Bird Refuge,0.787,https://en.wikipedia.org/wiki/Bear%20River%20Migratory%20Bird%20Refuge
Keep It Together (song),0.787,https://en.wikipedia.org/wiki/Keep%20It%20Together%20%28song%29
West 57th,0.786,https://en.wikipedia.org/wiki/West%2057th
National Committee of the Chinese Banking Workers' Union,0.786,https://en.wikipedia.org/wiki/National%20Committee%20of%20the%20Chinese%20Banking%20Workers%27%20Union
Puerto Princesa Subterranean River National Park,0.786,https://en.wikipedia.org/wiki/Puerto%20Princesa%20Subterranean%20River%20National%20Park
Origin story,0.786,https://en.wikipedia.org/wiki/Origin%20story
Rosetta Stone (1970s band),0.786,https://en.wikipedia.org/wiki/Rosetta%20Stone%20%281970s%20band%29
Islam in Haiti,0.786,https://en.wikipedia.org/wiki/Islam%20in%20Haiti
James B. Loken,0.785,https://en.wikipedia.org/wiki/James%20B.%20Loken
Frierfjord,0.785,https://en.wikipedia.org/wiki/Frierfjord
MacNeil,0.785,https://en.wikipedia.org/wiki/MacNeil
Kasey Green,0.785,https://en.wikipedia.org/wiki/Kasey%20Green
Roman circus of Mérida,0.785,https://en.wikipedia.org/wiki/Roman%20circus%20of%20M%C3%A9rida
Yuan Meng,0.785,https://en.wikipedia.org/wiki/Yuan%20Meng
List of NCAA coaches,0.785,https://en.wikipedia.org/wiki/List%20of%20NCAA%20coaches
ABQ BioPark Aquarium,0.785,https://en.wikipedia.org/wiki/ABQ%20BioPark%20Aquarium
Kilwinning railway station,0.785,https://en.wikipedia.org/wiki/Kilwinning%20railway%20station
L'Île-des-Pins,0.785,https://en.wikipedia.org/wiki/L%27%C3%8Ele-des-Pins
Varberg Fortress,0.785,https://en.wikipedia.org/wiki/Varberg%20Fortress
1955 NCAA basketball tournament,0.785,https://en.wikipedia.org/wiki/1955%20NCAA%20basketball%20tournament
Emerald Music,0.785,https://en.wikipedia.org/wiki/Emerald%20Music
Coleridge-Taylor Perkinson,0.785,https://en.wikipedia.org/wiki/Coleridge-Taylor%20Perkinson
Krasnoufimsk,0.785,https://en.wikipedia.org/wiki/Krasnoufimsk
Roman Wilhelmi,0.784,https://en.wikipedia.org/wiki/Roman%20Wilhelmi
Mario Suárez (writer),0.784,https://en.wikipedia.org/wiki/Mario%20Su%C3%A1rez%20%28writer%29
Theologou,0.784,https://en.wikipedia.org/wiki/Theologou
"New York Lesbian, Gay, Bisexual, & Transgender Film Festival",0.783,https://en.wikipedia.org/wiki/New%20York%20Lesbian%2C%20Gay%2C%20Bisexual%2C%20%26%20Transgender%20Film%20Festival
Oldham College,0.783,https://en.wikipedia.org/wiki/Oldham%20College
Julia Peterkin,0.783,https://en.wikipedia.org/wiki/Julia%20Peterkin
Francisco Cabrera (baseball),0.782,https://en.wikipedia.org/wiki/Francisco%20Cabrera%20%28baseball%29
Chittagong Government High School,0.782,https://en.wikipedia.org/wiki/Chittagong%20Government%20High%20School
Len Thompson,0.782,https://en.wikipedia.org/wiki/Len%20Thompson
1935 in New Zealand,0.782,https://en.wikipedia.org/wiki/1935%20in%20New%20Zealand
Arie Shapira,0.782,https://en.wikipedia.org/wiki/Arie%20Shapira
Kovaipudur,0.781,https://en.wikipedia.org/wiki/Kovaipudur
Akhtar Hameed Khan,0.781,https://en.wikipedia.org/wiki/Akhtar%20Hameed%20Khan
Danny Hall (footballer),0.781,https://en.wikipedia.org/wiki/Danny%20Hall%20%28footballer%29
Matt Derbyshire,0.781,https://en.wikipedia.org/wiki/Matt%20Derbyshire
Richard Adams (religious writer),0.781,https://en.wikipedia.org/wiki/Richard%20Adams%20%28religious%20writer%29
Brenda & the Tabulations,0.781,https://en.wikipedia.org/wiki/Brenda%20%26%20the%20Tabulations
This Is Tomorrow,0.781,https://en.wikipedia.org/wiki/This%20Is%20Tomorrow
Mineola High School (New York),0.781,https://en.wikipedia.org/wiki/Mineola%20High%20School%20%28New%20York%29
Mrkonjić Grad,0.78,https://en.wikipedia.org/wiki/Mrkonji%C4%87%20Grad
Tiger Hillarp Persson,0.78,https://en.wikipedia.org/wiki/Tiger%20Hillarp%20Persson
Common Ground,0.78,https://en.wikipedia.org/wiki/Common%20Ground
Palm Beach SC,0.78,https://en.wikipedia.org/wiki/Palm%20Beach%20SC
Edward Harwood (of Darwen),0.779,https://en.wikipedia.org/wiki/Edward%20Harwood%20%28of%20Darwen%29
Langerwehe,0.779,https://en.wikipedia.org/wiki/Langerwehe
Cinema of South Korea,0.779,https://en.wikipedia.org/wiki/Cinema%20of%20South%20Korea
Haddon Robinson,0.779,https://en.wikipedia.org/wiki/Haddon%20Robinson
Handforth railway station,0.779,https://en.wikipedia.org/wiki/Handforth%20railway%20station
George Bond (footballer),0.779,https://en.wikipedia.org/wiki/George%20Bond%20%28footballer%29
Henryk Wieniawski Violin Competition,0.779,https://en.wikipedia.org/wiki/Henryk%20Wieniawski%20Violin%20Competition
Philippa,0.778,https://en.wikipedia.org/wiki/Philippa
Havixbeck,0.778,https://en.wikipedia.org/wiki/Havixbeck
World Congress of Imams and Rabbis for Peace,0.778,https://en.wikipedia.org/wiki/World%20Congress%20of%20Imams%20and%20Rabbis%20for%20Peace
HM Prison Kirklevington Grange,0.778,https://en.wikipedia.org/wiki/HM%20Prison%20Kirklevington%20Grange
Chad Ford,0.778,https://en.wikipedia.org/wiki/Chad%20Ford
Madhusudan Mistry,0.777,https://en.wikipedia.org/wiki/Madhusudan%20Mistry
Brussels,0.777,https://en.wikipedia.org/wiki/Brussels
Tropical nations at the Winter Olympics,0.777,https://en.wikipedia.org/wiki/Tropical%20nations%20at%20the%20Winter%20Olympics
Ravan A. G. Farhâdi,0.777,https://en.wikipedia.org/wiki/Ravan%20A.%20G.%20Farh%C3%A2di
"Bill Young (footballer, born 1931)",0.777,https://en.wikipedia.org/wiki/Bill%20Young%20%28footballer%2C%20born%201931%29
University of Rio Grande,0.777,https://en.wikipedia.org/wiki/University%20of%20Rio%20Grande
2001 Nokia Brier,0.777,https://en.wikipedia.org/wiki/2001%20Nokia%20Brier
Filippo Pozzato,0.777,https://en.wikipedia.org/wiki/Filippo%20Pozzato
Alan Casden,0.777,https://en.wikipedia.org/wiki/Alan%20Casden
John O'Shea (humanitarian),0.777,https://en.wikipedia.org/wiki/John%20O%27Shea%20%28humanitarian%29
Gerard Neesham,0.777,https://en.wikipedia.org/wiki/Gerard%20Neesham
Cary Sherman,0.777,https://en.wikipedia.org/wiki/Cary%20Sherman
Arthur Allen (general),0.776,https://en.wikipedia.org/wiki/Arthur%20Allen%20%28general%29
Tanjung Simpang Mengayau,0.776,https://en.wikipedia.org/wiki/Tanjung%20Simpang%20Mengayau
Church Congress,0.776,https://en.wikipedia.org/wiki/Church%20Congress
Stephen Privett,0.776,https://en.wikipedia.org/wiki/Stephen%20Privett
Bonham Road,0.776,https://en.wikipedia.org/wiki/Bonham%20Road
Luis Enrique Sam Colop,0.776,https://en.wikipedia.org/wiki/Luis%20Enrique%20Sam%20Colop
Bayakoa Stakes (Los Alamitos),0.776,https://en.wikipedia.org/wiki/Bayakoa%20Stakes%20%28Los%20Alamitos%29
Parnon,0.776,https://en.wikipedia.org/wiki/Parnon
Joel Sánchez,0.776,https://en.wikipedia.org/wiki/Joel%20S%C3%A1nchez
"Dimond District, Oakland, California",0.776,https://en.wikipedia.org/wiki/Dimond%20District%2C%20Oakland%2C%20California
1988 in New Zealand,0.775,https://en.wikipedia.org/wiki/1988%20in%20New%20Zealand
"National Register of Historic Places listings in Ottawa County, Michigan",0.775,https://en.wikipedia.org/wiki/National%20Register%20of%20Historic%20Places%20listings%20in%20Ottawa%20County%2C%20Michigan
Language observatory,0.775,https://en.wikipedia.org/wiki/Language%20observatory
Juan Benet,0.775,https://en.wikipedia.org/wiki/Juan%20Benet
Transport in Warrington,0.775,https://en.wikipedia.org/wiki/Transport%20in%20Warrington
Raúl Soldi,0.775,https://en.wikipedia.org/wiki/Ra%C3%BAl%20Soldi
John Sellekaers,0.775,https://en.wikipedia.org/wiki/John%20Sellekaers
Bob MacKinnon,0.775,https://en.wikipedia.org/wiki/Bob%20MacKinnon
Aparecida do Rio Doce,0.774,https://en.wikipedia.org/wiki/Aparecida%20do%20Rio%20Doce
Calasparra,0.774,https://en.wikipedia.org/wiki/Calasparra
Hatef Esfahani,0.774,https://en.wikipedia.org/wiki/Hatef%20Esfahani
List of sociology journals,0.774,https://en.wikipedia.org/wiki/List%20of%20sociology%20journals
Daughters of St. Paul,0.774,https://en.wikipedia.org/wiki/Daughters%20of%20St.%20Paul
Adventure,0.774,https://en.wikipedia.org/wiki/Adventure
Michael Gould (chief executive),0.774,https://en.wikipedia.org/wiki/Michael%20Gould%20%28chief%20executive%29
Noah Huntley,0.774,https://en.wikipedia.org/wiki/Noah%20Huntley
Howard Eves,0.773,https://en.wikipedia.org/wiki/Howard%20Eves
Mysterious Traveller,0.773,https://en.wikipedia.org/wiki/Mysterious%20Traveller
Goxhill,0.773,https://en.wikipedia.org/wiki/Goxhill
Sher (dance),0.773,https://en.wikipedia.org/wiki/Sher%20%28dance%29
Thomas Allom,0.773,https://en.wikipedia.org/wiki/Thomas%20Allom
King Faisal Specialist Hospital and Research Centre,0.773,https://en.wikipedia.org/wiki/King%20Faisal%20Specialist%20Hospital%20and%20Research%20Centre
Jeon Da-hye,0.773,https://en.wikipedia.org/wiki/Jeon%20Da-hye
Northholm Grammar School,0.773,https://en.wikipedia.org/wiki/Northholm%20Grammar%20School
David Fanning (footballer),0.773,https://en.wikipedia.org/wiki/David%20Fanning%20%28footballer%29
Perfidia,0.773,https://en.wikipedia.org/wiki/Perfidia
Tripuri people,0.772,https://en.wikipedia.org/wiki/Tripuri%20people
John Moore (director),0.772,https://en.wikipedia.org/wiki/John%20Moore%20%28director%29
Kifisias Avenue,0.772,https://en.wikipedia.org/wiki/Kifisias%20Avenue
John P. Riley Jr.,0.771,https://en.wikipedia.org/wiki/John%20P.%20Riley%20Jr.
The Atomic Mr. Basie,0.771,https://en.wikipedia.org/wiki/The%20Atomic%20Mr.%20Basie
Robert Turner (poker player),0.771,https://en.wikipedia.org/wiki/Robert%20Turner%20%28poker%20player%29
Liberal Democrat Friends of Israel,0.771,https://en.wikipedia.org/wiki/Liberal%20Democrat%20Friends%20of%20Israel
Arctic Norway,0.77,https://en.wikipedia.org/wiki/Arctic%20Norway
Judith Crist,0.77,https://en.wikipedia.org/wiki/Judith%20Crist
