Title,Sentiment,URL
Shooting Star (Shooting Star album),0.9914,https://en.wikipedia.org/wiki/Shooting%20Star%20%28Shooting%20Star%20album%29
Gregory Miller (cricketer),0.9913,https://en.wikipedia.org/wiki/Gregory%20Miller%20%28cricketer%29
Howard Park,0.9913,https://en.wikipedia.org/wiki/Howard%20Park
Ghananand Pande,0.9913,https://en.wikipedia.org/wiki/Ghananand%20Pande
Hernán Avilés,0.9913,https://en.wikipedia.org/wiki/Hern%C3%A1n%20Avil%C3%A9s
Thalia Munro,0.9913,https://en.wikipedia.org/wiki/Thalia%20Munro
Moara Dracului Gorge,0.9913,https://en.wikipedia.org/wiki/Moara%20Dracului%20Gorge
Bjørg Vik,0.9913,https://en.wikipedia.org/wiki/Bj%C3%B8rg%20Vik
International Conference on Autonomous Agents and Multiagent Systems,0.9913,https://en.wikipedia.org/wiki/International%20Conference%20on%20Autonomous%20Agents%20and%20Multiagent%20Systems
2007 European Juveniles Baseball Championship,0.9913,https://en.wikipedia.org/wiki/2007%20European%20Juveniles%20Baseball%20Championship
Michael Brenner,0.9913,https://en.wikipedia.org/wiki/Michael%20Brenner
Zohreh Akhyani,0.9912,https://en.wikipedia.org/wiki/Zohreh%20Akhyani
Submerge (nightclub),0.9912,https://en.wikipedia.org/wiki/Submerge%20%28nightclub%29
Ed Searcy,0.9912,https://en.wikipedia.org/wiki/Ed%20Searcy
"Summit, Hendricks County, Indiana",0.9912,https://en.wikipedia.org/wiki/Summit%2C%20Hendricks%20County%2C%20Indiana
Manhattan (soundtrack),0.9912,https://en.wikipedia.org/wiki/Manhattan%20%28soundtrack%29
Encyclopedia of Modern Ukraine,0.9912,https://en.wikipedia.org/wiki/Encyclopedia%20of%20Modern%20Ukraine
1984 Women's Grand Prix (snooker),0.9912,https://en.wikipedia.org/wiki/1984%20Women%27s%20Grand%20Prix%20%28snooker%29
Benicio,0.9912,https://en.wikipedia.org/wiki/Benicio
Kalinga Cup,0.9912,https://en.wikipedia.org/wiki/Kalinga%20Cup
George Keller,0.9911,https://en.wikipedia.org/wiki/George%20Keller
Marijana Rajcic,0.9911,https://en.wikipedia.org/wiki/Marijana%20Rajcic
Pierre Breteche,0.9911,https://en.wikipedia.org/wiki/Pierre%20Breteche
Taras Kermauner,0.9911,https://en.wikipedia.org/wiki/Taras%20Kermauner
Perelman Building,0.9911,https://en.wikipedia.org/wiki/Perelman%20Building
Colonel Ephraim and Sarah Doolittle Farm,0.9911,https://en.wikipedia.org/wiki/Colonel%20Ephraim%20and%20Sarah%20Doolittle%20Farm
List of Yugoslav World War II monuments and memorials in Montenegro,0.991,https://en.wikipedia.org/wiki/List%20of%20Yugoslav%20World%20War%20II%20monuments%20and%20memorials%20in%20Montenegro
"The Tunnel Thru the Air; Or, Looking Back from 1940",0.991,https://en.wikipedia.org/wiki/The%20Tunnel%20Thru%20the%20Air%3B%20Or%2C%20Looking%20Back%20from%201940
Uwe Mares,0.991,https://en.wikipedia.org/wiki/Uwe%20Mares
Odidimode Rogbeesin,0.991,https://en.wikipedia.org/wiki/Odidimode%20Rogbeesin
Nina Tonga,0.991,https://en.wikipedia.org/wiki/Nina%20Tonga
Benejam,0.991,https://en.wikipedia.org/wiki/Benejam
Noah Gordon,0.991,https://en.wikipedia.org/wiki/Noah%20Gordon
Adel El Hadi,0.9909,https://en.wikipedia.org/wiki/Adel%20El%20Hadi
Kersleti,0.9909,https://en.wikipedia.org/wiki/Kersleti
Pennell Coast,0.9909,https://en.wikipedia.org/wiki/Pennell%20Coast
"Morskoy Prospekt, Novosibirsk",0.9909,https://en.wikipedia.org/wiki/Morskoy%20Prospekt%2C%20Novosibirsk
Martín Emilio Rodríguez,0.9909,https://en.wikipedia.org/wiki/Mart%C3%ADn%20Emilio%20Rodr%C3%ADguez
José Chacón,0.9909,https://en.wikipedia.org/wiki/Jos%C3%A9%20Chac%C3%B3n
Thomas Lyte,0.9908,https://en.wikipedia.org/wiki/Thomas%20Lyte
Phakamani Mngadi,0.9908,https://en.wikipedia.org/wiki/Phakamani%20Mngadi
Sophie Yendell,0.9908,https://en.wikipedia.org/wiki/Sophie%20Yendell
Wang Ying (wrestler),0.9908,https://en.wikipedia.org/wiki/Wang%20Ying%20%28wrestler%29
Thomas W. Simpson,0.9908,https://en.wikipedia.org/wiki/Thomas%20W.%20Simpson
Hebatallah El-Wazan,0.9908,https://en.wikipedia.org/wiki/Hebatallah%20El-Wazan
Langkawi National Observatory,0.9908,https://en.wikipedia.org/wiki/Langkawi%20National%20Observatory
1982 Critérium du Dauphiné Libéré,0.9908,https://en.wikipedia.org/wiki/1982%20Crit%C3%A9rium%20du%20Dauphin%C3%A9%20Lib%C3%A9r%C3%A9
Musaba,0.9907,https://en.wikipedia.org/wiki/Musaba
Colin Horsley,0.9907,https://en.wikipedia.org/wiki/Colin%20Horsley
Saint-Louis station,0.9907,https://en.wikipedia.org/wiki/Saint-Louis%20station
Hogshooter Formation,0.9906,https://en.wikipedia.org/wiki/Hogshooter%20Formation
Raul Gavîrliță,0.9906,https://en.wikipedia.org/wiki/Raul%20Gav%C3%AErli%C8%9B%C4%83
Abdallah ibn Muhammad ibn Ibrahim al-Zaynabi,0.9906,https://en.wikipedia.org/wiki/Abdallah%20ibn%20Muhammad%20ibn%20Ibrahim%20al-Zaynabi
Barbara Schwarzfeldt,0.9906,https://en.wikipedia.org/wiki/Barbara%20Schwarzfeldt
Neyorlyn Williams,0.9906,https://en.wikipedia.org/wiki/Neyorlyn%20Williams
Peter Gautier,0.9905,https://en.wikipedia.org/wiki/Peter%20Gautier
Shaun Creighton,0.9905,https://en.wikipedia.org/wiki/Shaun%20Creighton
Frecuencia Mod,0.9905,https://en.wikipedia.org/wiki/Frecuencia%20Mod
Aviva (98m yacht),0.9905,https://en.wikipedia.org/wiki/Aviva%20%2898m%20yacht%29
Nergiz Altıntaş,0.9905,https://en.wikipedia.org/wiki/Nergiz%20Alt%C4%B1nta%C5%9F
Marie Svan,0.9905,https://en.wikipedia.org/wiki/Marie%20Svan
Philippe Cassard,0.9905,https://en.wikipedia.org/wiki/Philippe%20Cassard
Quinley Quezada,0.9905,https://en.wikipedia.org/wiki/Quinley%20Quezada
1993–94 Nationalliga A,0.9905,https://en.wikipedia.org/wiki/1993%E2%80%9394%20Nationalliga%20A
Rudi sportsman,0.9905,https://en.wikipedia.org/wiki/Rudi%20sportsman
Julien Denormandie,0.9904,https://en.wikipedia.org/wiki/Julien%20Denormandie
Guy Laurence,0.9904,https://en.wikipedia.org/wiki/Guy%20Laurence
Linn F. Mollenauer,0.9904,https://en.wikipedia.org/wiki/Linn%20F.%20Mollenauer
Bill Clinton Boulevard,0.9904,https://en.wikipedia.org/wiki/Bill%20Clinton%20Boulevard
Humberto Curi,0.9904,https://en.wikipedia.org/wiki/Humberto%20Curi
List of Tunisia national football team hat-tricks,0.9904,https://en.wikipedia.org/wiki/List%20of%20Tunisia%20national%20football%20team%20hat-tricks
Last Night (Ricki-Lee Coulter song),0.9904,https://en.wikipedia.org/wiki/Last%20Night%20%28Ricki-Lee%20Coulter%20song%29
Ezequiel Bosio,0.9904,https://en.wikipedia.org/wiki/Ezequiel%20Bosio
Ivan Kuznetsov (actor),0.9904,https://en.wikipedia.org/wiki/Ivan%20Kuznetsov%20%28actor%29
Jørgen Arenholt,0.9904,https://en.wikipedia.org/wiki/J%C3%B8rgen%20Arenholt
Arndale Board,0.9904,https://en.wikipedia.org/wiki/Arndale%20Board
Tanque Formation,0.9903,https://en.wikipedia.org/wiki/Tanque%20Formation
1991 Hall of Fame Bowl,0.9903,https://en.wikipedia.org/wiki/1991%20Hall%20of%20Fame%20Bowl
Schlomit Baytelman,0.9903,https://en.wikipedia.org/wiki/Schlomit%20Baytelman
Lennart Beijer,0.9903,https://en.wikipedia.org/wiki/Lennart%20Beijer
Lei Diansheng,0.9903,https://en.wikipedia.org/wiki/Lei%20Diansheng
Beate Bischler,0.9903,https://en.wikipedia.org/wiki/Beate%20Bischler
Coaticook station,0.9902,https://en.wikipedia.org/wiki/Coaticook%20station
1999 US Open – Mixed doubles,0.9902,https://en.wikipedia.org/wiki/1999%20US%20Open%20%E2%80%93%20Mixed%20doubles
1908–09 Manchester United F.C. season,0.9902,https://en.wikipedia.org/wiki/1908%E2%80%9309%20Manchester%20United%20F.C.%20season
Pierre-Jules Mêne,0.9902,https://en.wikipedia.org/wiki/Pierre-Jules%20M%C3%AAne
John Brent (antiquary),0.9902,https://en.wikipedia.org/wiki/John%20Brent%20%28antiquary%29
Isaac Asante,0.9902,https://en.wikipedia.org/wiki/Isaac%20Asante
Ixora johnsonii,0.9902,https://en.wikipedia.org/wiki/Ixora%20johnsonii
Fabio Dal Zotto,0.9901,https://en.wikipedia.org/wiki/Fabio%20Dal%20Zotto
"Embassy of India, Ljubljana",0.99,https://en.wikipedia.org/wiki/Embassy%20of%20India%2C%20Ljubljana
Jim Anderson (swimmer),0.99,https://en.wikipedia.org/wiki/Jim%20Anderson%20%28swimmer%29
"Most, Istria County",0.99,https://en.wikipedia.org/wiki/Most%2C%20Istria%20County
FIBT World Championships 1963,0.99,https://en.wikipedia.org/wiki/FIBT%20World%20Championships%201963
"The Priory, Balham",0.99,https://en.wikipedia.org/wiki/The%20Priory%2C%20Balham
Ruben Karapetyan,0.99,https://en.wikipedia.org/wiki/Ruben%20Karapetyan
Qintai station,0.99,https://en.wikipedia.org/wiki/Qintai%20station
Nadine de Klerk,0.9899,https://en.wikipedia.org/wiki/Nadine%20de%20Klerk
Albalate del Arzobispo,0.9899,https://en.wikipedia.org/wiki/Albalate%20del%20Arzobispo
Gallimaufry (book),0.9899,https://en.wikipedia.org/wiki/Gallimaufry%20%28book%29
"Palm Beach, South Africa",0.9899,https://en.wikipedia.org/wiki/Palm%20Beach%2C%20South%20Africa
First Time Out: Live at Slugs 1967,0.9899,https://en.wikipedia.org/wiki/First%20Time%20Out%3A%20Live%20at%20Slugs%201967
2021 ICF Canoe Marathon World Championships,0.9899,https://en.wikipedia.org/wiki/2021%20ICF%20Canoe%20Marathon%20World%20Championships
2004 St. Petersburg Open – Doubles,0.9899,https://en.wikipedia.org/wiki/2004%20St.%20Petersburg%20Open%20%E2%80%93%20Doubles
List of Finnish operatic sopranos,0.9899,https://en.wikipedia.org/wiki/List%20of%20Finnish%20operatic%20sopranos
Steve DuBerry,0.9899,https://en.wikipedia.org/wiki/Steve%20DuBerry
Herbert Guthrie-Smith,0.9898,https://en.wikipedia.org/wiki/Herbert%20Guthrie-Smith
John Floyd (basketball),0.9898,https://en.wikipedia.org/wiki/John%20Floyd%20%28basketball%29
Bắc Ninh High School for the Gifted,0.9898,https://en.wikipedia.org/wiki/B%E1%BA%AFc%20Ninh%20High%20School%20for%20the%20Gifted
The Modern Jazz Quartet & Orchestra,0.9898,https://en.wikipedia.org/wiki/The%20Modern%20Jazz%20Quartet%20%26%20Orchestra
FIS Nordic World Ski Championships 2013 – Men's team sprint,0.9898,https://en.wikipedia.org/wiki/FIS%20Nordic%20World%20Ski%20Championships%202013%20%E2%80%93%20Men%27s%20team%20sprint
Nalla Veedu,0.9898,https://en.wikipedia.org/wiki/Nalla%20Veedu
Kayode Bankole,0.9897,https://en.wikipedia.org/wiki/Kayode%20Bankole
Asphalt Tango,0.9897,https://en.wikipedia.org/wiki/Asphalt%20Tango
Swimming at the 1960 Summer Olympics – Women's 200 metre breaststroke,0.9897,https://en.wikipedia.org/wiki/Swimming%20at%20the%201960%20Summer%20Olympics%20%E2%80%93%20Women%27s%20200%20metre%20breaststroke
Macahambus Cave,0.9897,https://en.wikipedia.org/wiki/Macahambus%20Cave
Kongmona Mithora,0.9897,https://en.wikipedia.org/wiki/Kongmona%20Mithora
Midnight Lover (The Square album),0.9897,https://en.wikipedia.org/wiki/Midnight%20Lover%20%28The%20Square%20album%29
Luxembourg Mathematical Society,0.9897,https://en.wikipedia.org/wiki/Luxembourg%20Mathematical%20Society
Wild Dreams,0.9897,https://en.wikipedia.org/wiki/Wild%20Dreams
List of UEFA Super Cup winning managers,0.9897,https://en.wikipedia.org/wiki/List%20of%20UEFA%20Super%20Cup%20winning%20managers
Górka Duchowna,0.9896,https://en.wikipedia.org/wiki/G%C3%B3rka%20Duchowna
Elizabeth Elmore,0.9896,https://en.wikipedia.org/wiki/Elizabeth%20Elmore
Robert Irving (industrialist),0.9896,https://en.wikipedia.org/wiki/Robert%20Irving%20%28industrialist%29
Lucas Englander,0.9896,https://en.wikipedia.org/wiki/Lucas%20Englander
Sally Stevens,0.9896,https://en.wikipedia.org/wiki/Sally%20Stevens
Roger Fouhy,0.9895,https://en.wikipedia.org/wiki/Roger%20Fouhy
1921–22 Istanbul Football League,0.9895,https://en.wikipedia.org/wiki/1921%E2%80%9322%20Istanbul%20Football%20League
Christian Hymnary,0.9895,https://en.wikipedia.org/wiki/Christian%20Hymnary
Monique Breteler,0.9894,https://en.wikipedia.org/wiki/Monique%20Breteler
Nyírpazony,0.9894,https://en.wikipedia.org/wiki/Ny%C3%ADrpazony
Benjamin and Mary Ann Bradford House,0.9894,https://en.wikipedia.org/wiki/Benjamin%20and%20Mary%20Ann%20Bradford%20House
Marianów-Kolonia,0.9894,https://en.wikipedia.org/wiki/Marian%C3%B3w-Kolonia
The Call of the Blood (1934 film),0.9894,https://en.wikipedia.org/wiki/The%20Call%20of%20the%20Blood%20%281934%20film%29
Psychology (album),0.9894,https://en.wikipedia.org/wiki/Psychology%20%28album%29
Takahiro Tanio,0.9894,https://en.wikipedia.org/wiki/Takahiro%20Tanio
2023 AON Open Challenger – Doubles,0.9894,https://en.wikipedia.org/wiki/2023%20AON%20Open%20Challenger%20%E2%80%93%20Doubles
Lyle Krewson,0.9893,https://en.wikipedia.org/wiki/Lyle%20Krewson
Michalis Zaropoulos,0.9893,https://en.wikipedia.org/wiki/Michalis%20Zaropoulos
Lewis Kidd,0.9893,https://en.wikipedia.org/wiki/Lewis%20Kidd
David Manako,0.9893,https://en.wikipedia.org/wiki/David%20Manako
Jason Watkins (disambiguation),0.9892,https://en.wikipedia.org/wiki/Jason%20Watkins%20%28disambiguation%29
"Athletics at the 1959 Pan American Games – Men's 10,000 metres",0.9892,https://en.wikipedia.org/wiki/Athletics%20at%20the%201959%20Pan%20American%20Games%20%E2%80%93%20Men%27s%2010%2C000%20metres
"Ammapalayam, Erode",0.9892,https://en.wikipedia.org/wiki/Ammapalayam%2C%20Erode
Martin Mitchell,0.9892,https://en.wikipedia.org/wiki/Martin%20Mitchell
Vincent Rougeau,0.9891,https://en.wikipedia.org/wiki/Vincent%20Rougeau
Bazarsad Jargalsaikhan,0.9891,https://en.wikipedia.org/wiki/Bazarsad%20Jargalsaikhan
Resmi Sateesh,0.9891,https://en.wikipedia.org/wiki/Resmi%20Sateesh
King on Screen,0.9891,https://en.wikipedia.org/wiki/King%20on%20Screen
Ignacio Visconti,0.989,https://en.wikipedia.org/wiki/Ignacio%20Visconti
2016 Levene Gouldin & Thompson Tennis Challenger – Singles,0.989,https://en.wikipedia.org/wiki/2016%20Levene%20Gouldin%20%26%20Thompson%20Tennis%20Challenger%20%E2%80%93%20Singles
2017 European Athletics Indoor Championships – Women's triple jump,0.989,https://en.wikipedia.org/wiki/2017%20European%20Athletics%20Indoor%20Championships%20%E2%80%93%20Women%27s%20triple%20jump
Icelandic Language Day,0.9889,https://en.wikipedia.org/wiki/Icelandic%20Language%20Day
Lin Ying-chieh,0.9889,https://en.wikipedia.org/wiki/Lin%20Ying-chieh
Marco Schank,0.9889,https://en.wikipedia.org/wiki/Marco%20Schank
Algis Uždavinys,0.9889,https://en.wikipedia.org/wiki/Algis%20U%C5%BEdavinys
Abdur Raqib (cricketer),0.9888,https://en.wikipedia.org/wiki/Abdur%20Raqib%20%28cricketer%29
Sue Bailey (table tennis),0.9888,https://en.wikipedia.org/wiki/Sue%20Bailey%20%28table%20tennis%29
Hüseyin Hamamcı,0.9888,https://en.wikipedia.org/wiki/H%C3%BCseyin%20Hamamc%C4%B1
2017 Vuelta a Colombia,0.9888,https://en.wikipedia.org/wiki/2017%20Vuelta%20a%20Colombia
Green Brook Park,0.9888,https://en.wikipedia.org/wiki/Green%20Brook%20Park
Swimming at the 2022 Asian Games – Women's 200 metre freestyle,0.9888,https://en.wikipedia.org/wiki/Swimming%20at%20the%202022%20Asian%20Games%20%E2%80%93%20Women%27s%20200%20metre%20freestyle
Hawthorn Formation,0.9887,https://en.wikipedia.org/wiki/Hawthorn%20Formation
Opus 3 Artists,0.9887,https://en.wikipedia.org/wiki/Opus%203%20Artists
The Best Horror of the Year: Volume Five,0.9887,https://en.wikipedia.org/wiki/The%20Best%20Horror%20of%20the%20Year%3A%20Volume%20Five
McMordie,0.9887,https://en.wikipedia.org/wiki/McMordie
Separation of the elements,0.9887,https://en.wikipedia.org/wiki/Separation%20of%20the%20elements
Warren-Guild-Simmons House,0.9887,https://en.wikipedia.org/wiki/Warren-Guild-Simmons%20House
Rômulo Cardoso,0.9887,https://en.wikipedia.org/wiki/R%C3%B4mulo%20Cardoso
"Me, I'm All Smiles",0.9886,https://en.wikipedia.org/wiki/Me%2C%20I%27m%20All%20Smiles
"O'Neill's pub, Muswell Hill",0.9886,https://en.wikipedia.org/wiki/O%27Neill%27s%20pub%2C%20Muswell%20Hill
Nikki Johnson,0.9886,https://en.wikipedia.org/wiki/Nikki%20Johnson
Jakkana,0.9886,https://en.wikipedia.org/wiki/Jakkana
Kongreßhalle (Saarbrücken),0.9886,https://en.wikipedia.org/wiki/Kongre%C3%9Fhalle%20%28Saarbr%C3%BCcken%29
Ungyosan,0.9886,https://en.wikipedia.org/wiki/Ungyosan
Bob Johnstone (Scottish footballer),0.9886,https://en.wikipedia.org/wiki/Bob%20Johnstone%20%28Scottish%20footballer%29
List of fellows of the Royal Society elected in 1920,0.9886,https://en.wikipedia.org/wiki/List%20of%20fellows%20of%20the%20Royal%20Society%20elected%20in%201920
Jérôme Cintas,0.9885,https://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me%20Cintas
Eric Clarke (footballer),0.9885,https://en.wikipedia.org/wiki/Eric%20Clarke%20%28footballer%29
Ko Bu-beng,0.9884,https://en.wikipedia.org/wiki/Ko%20Bu-beng
Kai Rüder,0.9884,https://en.wikipedia.org/wiki/Kai%20R%C3%BCder
Halden Stadion,0.9884,https://en.wikipedia.org/wiki/Halden%20Stadion
David Krackhardt,0.9884,https://en.wikipedia.org/wiki/David%20Krackhardt
Lodewijk Freidrich Paulus,0.9884,https://en.wikipedia.org/wiki/Lodewijk%20Freidrich%20Paulus
"Sveti Martin, Buzet",0.9884,https://en.wikipedia.org/wiki/Sveti%20Martin%2C%20Buzet
McGaw Peak,0.9884,https://en.wikipedia.org/wiki/McGaw%20Peak
2008 Odlum Brown Vancouver Open – Women's doubles,0.9883,https://en.wikipedia.org/wiki/2008%20Odlum%20Brown%20Vancouver%20Open%20%E2%80%93%20Women%27s%20doubles
Chifu,0.9883,https://en.wikipedia.org/wiki/Chifu
East Journey,0.9883,https://en.wikipedia.org/wiki/East%20Journey
Wilmington Branch,0.9883,https://en.wikipedia.org/wiki/Wilmington%20Branch
Cruel Map of Women's Bodies,0.9883,https://en.wikipedia.org/wiki/Cruel%20Map%20of%20Women%27s%20Bodies
Drummond Business Block,0.9883,https://en.wikipedia.org/wiki/Drummond%20Business%20Block
Carlos Enrique Salazar,0.9883,https://en.wikipedia.org/wiki/Carlos%20Enrique%20Salazar
Edgars Lūsiņš,0.9883,https://en.wikipedia.org/wiki/Edgars%20L%C5%ABsi%C5%86%C5%A1
International Reporting Program,0.9883,https://en.wikipedia.org/wiki/International%20Reporting%20Program
Liz Yeraldine Marcano Cabeza,0.9883,https://en.wikipedia.org/wiki/Liz%20Yeraldine%20Marcano%20Cabeza
Thomas Gillespie (epidemiologist),0.9882,https://en.wikipedia.org/wiki/Thomas%20Gillespie%20%28epidemiologist%29
"Leo Costa (footballer, born 1984)",0.9882,https://en.wikipedia.org/wiki/Leo%20Costa%20%28footballer%2C%20born%201984%29
Palazzolo dello Stella,0.9882,https://en.wikipedia.org/wiki/Palazzolo%20dello%20Stella
September 2016 in sports,0.9882,https://en.wikipedia.org/wiki/September%202016%20in%20sports
Manuel Jorge Domínguez,0.9882,https://en.wikipedia.org/wiki/Manuel%20Jorge%20Dom%C3%ADnguez
Nash Community College,0.9882,https://en.wikipedia.org/wiki/Nash%20Community%20College
Jose Oyarzabal,0.9881,https://en.wikipedia.org/wiki/Jose%20Oyarzabal
"Stark Farm (Carol Stream, Illinois)",0.9881,https://en.wikipedia.org/wiki/Stark%20Farm%20%28Carol%20Stream%2C%20Illinois%29
Abdelhadi Said,0.9881,https://en.wikipedia.org/wiki/Abdelhadi%20Said
Jake Shorrocks,0.9881,https://en.wikipedia.org/wiki/Jake%20Shorrocks
Collinet,0.9881,https://en.wikipedia.org/wiki/Collinet
Mustafa Agha,0.9881,https://en.wikipedia.org/wiki/Mustafa%20Agha
Donde Te Encuentro,0.9881,https://en.wikipedia.org/wiki/Donde%20Te%20Encuentro
Chris Williamson (alpine skier),0.9881,https://en.wikipedia.org/wiki/Chris%20Williamson%20%28alpine%20skier%29
1948–49 Slovenian Republic League,0.988,https://en.wikipedia.org/wiki/1948%E2%80%9349%20Slovenian%20Republic%20League
Weightlifting at the 2011 SEA Games,0.988,https://en.wikipedia.org/wiki/Weightlifting%20at%20the%202011%20SEA%20Games
Føyka Stadion,0.988,https://en.wikipedia.org/wiki/F%C3%B8yka%20Stadion
SC21,0.988,https://en.wikipedia.org/wiki/SC21
Armando Barrientos,0.988,https://en.wikipedia.org/wiki/Armando%20Barrientos
Ian Watson (cricketer),0.988,https://en.wikipedia.org/wiki/Ian%20Watson%20%28cricketer%29
John Beck (reformer),0.988,https://en.wikipedia.org/wiki/John%20Beck%20%28reformer%29
2020 Abierto Mexicano Telcel – Men's singles,0.9879,https://en.wikipedia.org/wiki/2020%20Abierto%20Mexicano%20Telcel%20%E2%80%93%20Men%27s%20singles
Jon Eikemo,0.9879,https://en.wikipedia.org/wiki/Jon%20Eikemo
Paul Davies (writer),0.9879,https://en.wikipedia.org/wiki/Paul%20Davies%20%28writer%29
Ken Palmer,0.9879,https://en.wikipedia.org/wiki/Ken%20Palmer
2021–22 Galatasaray S.K. (women's football) season,0.9879,https://en.wikipedia.org/wiki/2021%E2%80%9322%20Galatasaray%20S.K.%20%28women%27s%20football%29%20season
Reginald Richardson,0.9879,https://en.wikipedia.org/wiki/Reginald%20Richardson
Kovland,0.9878,https://en.wikipedia.org/wiki/Kovland
Winter in Rio,0.9878,https://en.wikipedia.org/wiki/Winter%20in%20Rio
Lucas Mariano,0.9878,https://en.wikipedia.org/wiki/Lucas%20Mariano
Dan Popescu,0.9878,https://en.wikipedia.org/wiki/Dan%20Popescu
Anastasia Rizikov,0.9877,https://en.wikipedia.org/wiki/Anastasia%20Rizikov
Meurer,0.9877,https://en.wikipedia.org/wiki/Meurer
Bernadette Payeur,0.9877,https://en.wikipedia.org/wiki/Bernadette%20Payeur
Fierza Hydroelectric Power Station,0.9877,https://en.wikipedia.org/wiki/Fierza%20Hydroelectric%20Power%20Station
Drift: The Sideways Craze,0.9877,https://en.wikipedia.org/wiki/Drift%3A%20The%20Sideways%20Craze
Bohumil Slavíček,0.9877,https://en.wikipedia.org/wiki/Bohumil%20Slav%C3%AD%C4%8Dek
"Grismore, Indiana",0.9877,https://en.wikipedia.org/wiki/Grismore%2C%20Indiana
Gijs van Beek,0.9876,https://en.wikipedia.org/wiki/Gijs%20van%20Beek
Birmingham School of Jewellery,0.9876,https://en.wikipedia.org/wiki/Birmingham%20School%20of%20Jewellery
Robert Löhr,0.9875,https://en.wikipedia.org/wiki/Robert%20L%C3%B6hr
38 Special discography,0.9875,https://en.wikipedia.org/wiki/38%20Special%20discography
1981 European Cup (athletics),0.9875,https://en.wikipedia.org/wiki/1981%20European%20Cup%20%28athletics%29
Wilhelm Preus Sommerfeldt,0.9875,https://en.wikipedia.org/wiki/Wilhelm%20Preus%20Sommerfeldt
"Fintry Castle, Stirling",0.9875,https://en.wikipedia.org/wiki/Fintry%20Castle%2C%20Stirling
2023 CONCACAF Gold Cup Group B,0.9874,https://en.wikipedia.org/wiki/2023%20CONCACAF%20Gold%20Cup%20Group%20B
Winnerbäck - Ett slags liv,0.9874,https://en.wikipedia.org/wiki/Winnerb%C3%A4ck%20-%20Ett%20slags%20liv
Günter Keute,0.9874,https://en.wikipedia.org/wiki/G%C3%BCnter%20Keute
Leo A. Brooks Jr.,0.9874,https://en.wikipedia.org/wiki/Leo%20A.%20Brooks%20Jr.
Rich Rodas,0.9874,https://en.wikipedia.org/wiki/Rich%20Rodas
Lake Griffin State Park,0.9873,https://en.wikipedia.org/wiki/Lake%20Griffin%20State%20Park
Florence and Isaac Budovitch House,0.9872,https://en.wikipedia.org/wiki/Florence%20and%20Isaac%20Budovitch%20House
When I Could Come Home to You,0.9872,https://en.wikipedia.org/wiki/When%20I%20Could%20Come%20Home%20to%20You
Emma Lowndes,0.9872,https://en.wikipedia.org/wiki/Emma%20Lowndes
2005 Horizon League men's basketball tournament,0.9872,https://en.wikipedia.org/wiki/2005%20Horizon%20League%20men%27s%20basketball%20tournament
Ophiuchus Butterfly,0.9872,https://en.wikipedia.org/wiki/Ophiuchus%20Butterfly
Matt Barrie,0.9872,https://en.wikipedia.org/wiki/Matt%20Barrie
Window Lake,0.9871,https://en.wikipedia.org/wiki/Window%20Lake
Gusztáv Rózsahegyi,0.9871,https://en.wikipedia.org/wiki/Guszt%C3%A1v%20R%C3%B3zsahegyi
A30 highway (Sri Lanka),0.9871,https://en.wikipedia.org/wiki/A30%20highway%20%28Sri%20Lanka%29
Rosa 'Madame Caroline Testout',0.987,https://en.wikipedia.org/wiki/Rosa%20%27Madame%20Caroline%20Testout%27
"Salento, Campania",0.987,https://en.wikipedia.org/wiki/Salento%2C%20Campania
Katie Pasfield,0.987,https://en.wikipedia.org/wiki/Katie%20Pasfield
William Zamer,0.987,https://en.wikipedia.org/wiki/William%20Zamer
Starksia splendens,0.987,https://en.wikipedia.org/wiki/Starksia%20splendens
I Love It,0.987,https://en.wikipedia.org/wiki/I%20Love%20It
1891–92 Irish League,0.9868,https://en.wikipedia.org/wiki/1891%E2%80%9392%20Irish%20League
List of World Heritage Sites in Ukraine,0.9868,https://en.wikipedia.org/wiki/List%20of%20World%20Heritage%20Sites%20in%20Ukraine
Leon Claxton,0.9867,https://en.wikipedia.org/wiki/Leon%20Claxton
Bob McKnight,0.9867,https://en.wikipedia.org/wiki/Bob%20McKnight
1979 Italian Indoor Open,0.9867,https://en.wikipedia.org/wiki/1979%20Italian%20Indoor%20Open
Butch Morse,0.9866,https://en.wikipedia.org/wiki/Butch%20Morse
"Hazleton Common, Horndean",0.9866,https://en.wikipedia.org/wiki/Hazleton%20Common%2C%20Horndean
C. Rieger's Sons Factory,0.9865,https://en.wikipedia.org/wiki/C.%20Rieger%27s%20Sons%20Factory
National Leadership Grants for Libraries,0.9865,https://en.wikipedia.org/wiki/National%20Leadership%20Grants%20for%20Libraries
Lucien Stryk Asian Translation Prize,0.9864,https://en.wikipedia.org/wiki/Lucien%20Stryk%20Asian%20Translation%20Prize
Florentin Pham,0.9864,https://en.wikipedia.org/wiki/Florentin%20Pham
The Best American Short Stories 2005,0.9864,https://en.wikipedia.org/wiki/The%20Best%20American%20Short%20Stories%202005
Members of the Royal Netherlands Academy of Arts and Sciences (O),0.9864,https://en.wikipedia.org/wiki/Members%20of%20the%20Royal%20Netherlands%20Academy%20of%20Arts%20and%20Sciences%20%28O%29
Ramaz Nozadze,0.9863,https://en.wikipedia.org/wiki/Ramaz%20Nozadze
